user_id,isbn_13,rating_score
brandi.warner42@hotmail.com,9780132778046,2.0
gerald.quinn48@hotmail.com,9781624960703,4.0
deborah.byrd48@hotmail.com,9780141389103,8.0
stanley.conner55@yahoo.com,9780778717546,4.0
israel.mccarthy91@yahoo.com,9781139474399,6.0
raymond.powell51@yahoo.com,9781438139975,8.0
mandy.cooper93@outlook.com,9781425980245,4.0
cornelius.harrison41@outlook.com,9781781100226,10.0
barbara.ortiz40@yahoo.com,9780786484805,10.0
patti.ford3@gmail.com,9781425980245,2.0
louis.mcgee34@hotmail.com,9780596002886,6.0
oliver.morris7@hotmail.fr,9781410336330,10.0
kellie.lee7@outlook.com,9781593270612,4.0
harold.sullivan36@outlook.com,9780674631113,8.0
karen.brady33@yahoo.com,9781101583821,4.0
rosemary.thomas17@hotmail.fr,9781139474399,10.0
dale.doyle92@gmail.com,9781594535680,10.0
blanca.hale65@hotmail.com,9780822332879,8.0
william.brooks83@gmail.com,9780395285237,4.0
lance.morales0@yahoo.com,9780955679308,4.0
lynda.potter47@outlook.com,9780062484246,10.0
natasha.bell68@yahoo.com,9781101583821,10.0
johnny.arnold16@outlook.com,9781982102326,8.0
sheldon.love92@yahoo.com,9781302457754,10.0
wendy.brock76@outlook.com,9780596002886,8.0
sheri.gonzales91@yahoo.com,9781493860869,2.0
eunice.roberts0@hotmail.com,9780813550398,10.0
nichole.wise23@gmail.com,9780778717546,6.0
katherine.gilbert78@hotmail.fr,9780080491981,4.0
hajam09@yahoo.com,9781410336330,10.0
virgil.castillo1@hotmail.fr,9780007269723,2.0
lorena.richards68@yahoo.com,9780764118128,2.0
paul.carpenter84@gmail.com,9780778717546,6.0
christopher.west46@hotmail.fr,9780815315117,2.0
pauline.fitzgerald38@hotmail.com,9781786032720,8.0
pablo.martinez98@yahoo.com,9781473564596,4.0
mona.ballard37@gmail.com,9781438139975,4.0
hazel.fletcher16@yahoo.com,9781402256752,8.0
salvador.lopez64@hotmail.fr,9788131755440,2.0
harvey.romero86@hotmail.com,9780470672600,10.0
carolyn.harper80@hotmail.com,9781423623823,6.0
randal.day92@gmail.com,9789793780146,6.0
claude.gregory23@hotmail.fr,9780643099319,4.0
jamie.shaw95@yahoo.com,9781302457754,10.0
bradley.steele26@outlook.com,9788184974560,4.0
gustavo.peterson31@yahoo.com,9780465073825,4.0
tasha.cohen28@yahoo.com,9780812215229,2.0
salvador.day96@outlook.com,9780764118128,4.0
todd.watson20@yahoo.com,9780810850132,10.0
pat.hanson21@hotmail.com,9781338312911,10.0
nina.richardson4@gmail.com,9781911641926,2.0
maggie.washington24@yahoo.com,9781848941328,10.0
dale.doyle63@outlook.com,9780802818164,8.0
megan.lawson73@hotmail.fr,9780008131401,10.0
gustavo.peterson31@yahoo.com,9781501143779,8.0
sara.wheeler95@outlook.com,9781843842217,4.0
santiago.bennett38@yahoo.com,9781609339043,4.0
nettie.nguyen47@hotmail.com,9781317122111,2.0
henry.vaughn74@yahoo.com,9780415892902,4.0
joann.vaughn29@outlook.com,9780141185101,6.0
kristy.roberson3@yahoo.com,9781444003147,2.0
john.porter57@hotmail.fr,9781848941328,4.0
jeannie.cross77@hotmail.com,9781476798646,6.0
todd.peterson59@gmail.com,9780878057580,8.0
elsa.ballard97@yahoo.com,9781623494360,10.0
martha.newton4@outlook.com,9781501143779,4.0
estelle.tran74@yahoo.com,9781476798646,4.0
manuel.brady41@yahoo.com,9780671039738,8.0
sally.obrien9@gmail.com,9780871699237,6.0
jeffrey.garza55@outlook.com,9780810850132,2.0
joyce.powers61@yahoo.com,9781781106464,2.0
allen.cunningham24@yahoo.com,9781781166178,2.0
jenny.vega95@outlook.com,9781317776338,10.0
bernard.black51@hotmail.com,9781302457754,10.0
lee.larson36@outlook.com,9781466872240,4.0
pauline.fitzgerald38@hotmail.com,9781469112930,10.0
shirley.armstrong14@outlook.com,9780008131401,8.0
beth.brooks90@hotmail.com,9781623494360,2.0
jake.hernandez35@gmail.com,9780241960110,6.0
joan.graves98@yahoo.com,9780878054992,10.0
nick.mccormick8@outlook.com,9780765398161,4.0
cameron.wade25@gmail.com,9780203882184,2.0
doreen.floyd57@hotmail.com,9781317776338,4.0
lucia.stanley62@outlook.com,9780143123712,2.0
felicia.lloyd40@yahoo.com,9780878054060,10.0
isaac.harris50@yahoo.com,9781473564596,10.0
casey.spencer69@outlook.com,9780470672600,2.0
marian.boyd11@hotmail.com,9781845931230,2.0
nathaniel.stephens47@gmail.com,9781412067102,4.0
melinda.webster79@hotmail.fr,9780813533636,6.0
alejandro.payne8@yahoo.com,9780765398161,4.0
camille.hart57@yahoo.com,9780262140881,10.0
arlene.bennett45@hotmail.com,9781412067102,2.0
ross.maldonado98@outlook.com,9780810850132,6.0
tiffany.lawrence53@hotmail.fr,9781781109502,4.0
mathew.ross73@hotmail.fr,9781317122111,4.0
charlotte.cole87@yahoo.com,9781623494360,2.0
matt.greene87@hotmail.com,9781799031697,2.0
marie.summers65@gmail.com,9780395866191,10.0
oliverqueen1@gmail.com,9781781109502,2.0
charlotte.cole87@yahoo.com,9781885477224,10.0
courtney.hampton57@hotmail.fr,9781410336330,10.0
caleb.holmes14@gmail.com,9781466872240,10.0
benjamin.horton49@outlook.com,9780826215499,4.0
earnest.rodriguez38@hotmail.fr,9781982127794,2.0
wendy.brock76@outlook.com,9781317122111,2.0
neil.mclaughlin31@yahoo.com,9780691016368,10.0
kristopher.morrison98@hotmail.fr,9780807740996,2.0
howard.miller52@yahoo.com,9780810850132,8.0
marta.lynch24@yahoo.com,9781317122111,4.0
janie.franklin23@hotmail.com,9781799031697,2.0
harry.davidson64@outlook.com,9781412067102,6.0
marie.summers65@gmail.com,9781845931230,10.0
dale.doyle4@gmail.com,9780141389103,6.0
allen.cunningham24@yahoo.com,9781982137991,10.0
loren.carlson58@hotmail.fr,9780674792913,10.0
rex.carson86@gmail.com,9780582506244,8.0
scott.barnett33@hotmail.com,9780439882828,2.0
brad.blake56@outlook.com,9781423623823,2.0
dora.morris52@hotmail.fr,9780007169702,8.0
ignacio.burke50@yahoo.com,9780547952093,8.0
mathew.ross73@hotmail.fr,9781317122111,6.0
dora.morris52@hotmail.fr,9781448183739,2.0
jessie.bradley40@yahoo.com,9781488026034,10.0
clint.patton74@hotmail.fr,9781781109502,10.0
phillip.santiago15@outlook.com,9780691016368,4.0
olive.sullivan80@outlook.com,9780813550398,2.0
jeanette.howard43@outlook.com,9780435375942,4.0
belinda.lee47@hotmail.com,9781781105757,2.0
sally.obrien9@gmail.com,9780878054060,2.0
roman.gomez94@gmail.com,9781843842217,8.0
alejandro.payne8@yahoo.com,9781982110567,6.0
marian.boyd11@hotmail.com,9780521768740,6.0
martha.newton4@outlook.com,9780801471810,6.0
angel.welch59@hotmail.fr,9781893905429,10.0
ron.pratt17@gmail.com,9780822332879,2.0
stella.mcguire86@outlook.com,9781781100226,8.0
joyce.park57@hotmail.fr,9780307766335,8.0
benny.woods44@yahoo.com,9780007269723,10.0
jessie.bradley40@yahoo.com,9780765398161,8.0
keith.floyd84@outlook.com,9780812215229,2.0
faith.roy56@hotmail.fr,9780439882828,10.0
glenda.vega36@yahoo.com,9780008228323,10.0
blanca.willis64@gmail.com,9781317776338,2.0
hajam09@yahoo.com,9780253347138,2.0
barbara.ortiz51@hotmail.fr,9780008131401,8.0
shirley.armstrong14@outlook.com,9780142000656,6.0
dale.doyle63@outlook.com,9780080568782,10.0
megan.lawson73@hotmail.fr,9781302457754,10.0
melody.schneider5@hotmail.com,9780439882828,8.0
bert.stewart62@hotmail.com,9781302457754,8.0
stacy.bowen79@yahoo.com,9781781100226,6.0
mattie.stanley82@yahoo.com,9781473564596,6.0
jaime.horton92@hotmail.fr,9780141389103,6.0
janie.franklin23@hotmail.com,9781849944847,6.0
nichole.wise23@gmail.com,9780878054060,4.0
muriel.greene91@outlook.com,9780801471810,6.0
gwendolyn.farmer68@hotmail.fr,9781493860869,10.0
kent.maldonado7@hotmail.fr,9781594741791,2.0
ron.pratt17@gmail.com,9780008228323,4.0
willard.murray21@hotmail.fr,9781444003147,6.0
elvira.elliott87@hotmail.fr,9780465073825,4.0
olivia.abbott42@gmail.com,9781350035959,8.0
belinda.lee60@gmail.com,9788862080699,8.0
leroy.moran71@outlook.com,9781594741791,6.0
dan.snyder73@hotmail.com,9788131755440,10.0
patsy.meyer65@hotmail.fr,9780871699237,6.0
tasha.cohen28@yahoo.com,9781476635521,6.0
marc.potter92@hotmail.fr,9781610164313,2.0
tammy.lloyd10@hotmail.fr,9781781109502,8.0
sheldon.love92@yahoo.com,9780253347138,2.0
winston.perry30@gmail.com,9780486242132,8.0
rosa.hammond52@yahoo.com,9781859846667,2.0
andy.barker50@outlook.com,9781444920451,6.0
jessie.bradley40@yahoo.com,9780141378572,4.0
terence.jensen6@hotmail.fr,9781444358292,10.0
jack.white60@yahoo.com,9780415262903,6.0
gustavo.peterson31@yahoo.com,9781982127794,2.0
amelia.washington77@hotmail.com,9781781106464,4.0
patsy.meyer65@hotmail.fr,9780307795731,4.0
caleb.williamson88@hotmail.com,9780465073825,2.0
beth.brooks90@hotmail.com,9780080568782,2.0
sandra.huff69@hotmail.fr,9780313330568,2.0
bill.curtis72@hotmail.com,9780521388184,6.0
lester.clayton70@yahoo.com,9780764118128,4.0
melody.schneider5@hotmail.com,9780826215499,10.0
timmy.marshall24@gmail.com,9780080568782,10.0
lowell.burton95@hotmail.fr,9780521542937,4.0
nichole.wise23@gmail.com,9780643099319,4.0
bob.zimmerman30@hotmail.fr,9781501143779,4.0
roberto.rodgers67@outlook.com,9780395866191,8.0
hector.porter35@yahoo.com,9781101583821,6.0
alejandro.payne8@yahoo.com,9781594741791,8.0
regina.walker41@hotmail.fr,9780813533636,2.0
kent.maldonado7@hotmail.fr,9781594535680,4.0
belinda.lee69@gmail.com,9780080568782,10.0
peggy.buchanan41@outlook.com,9780415212601,4.0
caleb.holmes14@gmail.com,9781781105757,10.0
keith.floyd84@outlook.com,9781476635521,6.0
casey.doyle36@hotmail.com,9788862080699,10.0
kristopher.morrison98@hotmail.fr,9780307766335,2.0
beulah.franklin65@hotmail.fr,9780262541787,10.0
alex.jacobs5@yahoo.com,9781906838560,10.0
nichole.wise23@gmail.com,9780878054992,8.0
frankie.phillips62@outlook.com,9780062484246,10.0
nick.bush6@gmail.com,9781781109502,2.0
clarence.sanchez37@hotmail.fr,9780765398161,10.0
garry.rice77@yahoo.com,9780415164177,2.0
pat.hanson21@hotmail.com,9781423623823,4.0
clara.goodman97@hotmail.com,9781982137991,10.0
ken.mcbride24@hotmail.com,9781469112930,8.0
sean.bates4@outlook.com,9781501143779,6.0
marcus.harrington37@gmail.com,9780987055309,10.0
megan.lawson73@hotmail.fr,9781982127794,8.0
doug.garner47@outlook.com,9781416543831,4.0
kurt.cortez38@hotmail.fr,9780132778046,4.0
deborah.byrd48@hotmail.com,9781848941328,8.0
jack.robinson71@hotmail.com,9781423623823,8.0
wilma.rhodes1@hotmail.com,9780465073825,10.0
lee.larson36@outlook.com,9781423623823,6.0
bert.stewart62@hotmail.com,9780007269723,10.0
lionel.white56@outlook.com,9781501143779,6.0
marta.lynch24@yahoo.com,9781775417927,4.0
natalie.olson34@hotmail.com,9781848940833,4.0
lance.morales0@yahoo.com,9780715141069,10.0
brad.blake56@outlook.com,9781412067102,2.0
brad.blake56@outlook.com,9780815315117,4.0
anna.clark96@gmail.com,9780007169702,8.0
matt.greene87@hotmail.com,9780813550398,6.0
angelo.bryant32@hotmail.com,9781920693596,8.0
timmy.marshall24@gmail.com,9780786484805,10.0
sheri.gonzales74@hotmail.fr,9781317776338,8.0
estelle.tran74@yahoo.com,9780822332879,4.0
ernest.reynolds89@outlook.com,9781476635521,4.0
roland.houston96@yahoo.com,9780871699237,4.0
eunice.roberts0@hotmail.com,9781442456860,10.0
manuel.kelley56@hotmail.fr,9781624960703,6.0
horace.hernandez50@yahoo.com,9780080568782,8.0
constance.duncan84@hotmail.fr,9781438139975,6.0
kay.copeland91@yahoo.com,9781466872240,10.0
patsy.mccarthy68@hotmail.com,9780070617131,4.0
sara.wheeler95@outlook.com,9780008131401,2.0
beth.brooks90@hotmail.com,9781781166178,10.0
roman.gomez94@gmail.com,9780815315117,4.0
camille.mason90@outlook.com,9781781106464,2.0
karla.jefferson22@hotmail.com,9780313330568,8.0
elias.newman9@yahoo.com,9781594741791,10.0
paul.carpenter84@gmail.com,9780007169702,2.0
william.brooks83@gmail.com,9781920693596,8.0
wilbur.dennis10@hotmail.com,9780143123712,10.0
antoinette.morton41@gmail.com,9781623494360,10.0
agnes.joseph66@outlook.com,9781402256752,8.0
gilbert.patterson46@outlook.com,9780765398161,2.0
jackie.castillo0@hotmail.fr,9781781100226,4.0
mona.hamilton22@outlook.com,9780356043388,6.0
eunice.roberts0@hotmail.com,9780547952093,6.0
barbara.ortiz51@hotmail.fr,9780007269723,8.0
jaime.horton92@hotmail.fr,9780812215229,4.0
jackie.jimenez74@gmail.com,9780810850132,8.0
sheldon.sanders86@gmail.com,9780674792913,10.0
salvador.lopez64@hotmail.fr,9781250048097,8.0
todd.watson20@yahoo.com,9781848940833,8.0
lionel.white56@outlook.com,9780838910450,8.0
natalie.olson34@hotmail.com,9781624960703,4.0
julio.erickson98@outlook.com,9780596002886,2.0
jacquelyn.fox72@hotmail.com,9780857284495,6.0
toni.hampton68@gmail.com,9781624960703,10.0
william.brooks83@gmail.com,9781682616079,10.0
jake.hernandez35@gmail.com,9780415235624,4.0
estelle.lucas11@outlook.com,9780521768740,10.0
belinda.lee83@hotmail.fr,9788862080699,6.0
rex.carson86@gmail.com,9781250048097,6.0
otis.hubbard45@hotmail.fr,9781139474399,2.0
winston.bass36@hotmail.fr,9780618260225,2.0
manuel.brady41@yahoo.com,9780547952093,10.0
sandra.huff69@hotmail.fr,9781781100226,4.0
rosie.ramsey95@gmail.com,9780415892902,2.0
nathaniel.dawson56@gmail.com,9780007269709,8.0
stanley.conner55@yahoo.com,9780838910450,6.0
lynda.potter47@outlook.com,9780415262903,2.0
virgil.castillo1@hotmail.fr,9780715141069,8.0
sherman.becker86@outlook.com,9780812215229,4.0
sheri.gonzales74@hotmail.fr,9780007269723,10.0
lance.morales0@yahoo.com,9781429971768,2.0
gerald.quinn48@hotmail.com,9781786032720,2.0
rachael.patrick49@hotmail.com,9780521388184,10.0
isaac.harris50@yahoo.com,9780080491981,10.0
rosemary.thomas17@hotmail.fr,9780815315117,8.0
dan.snyder67@hotmail.fr,9780415892902,8.0
janet.perez12@gmail.com,9780395285237,2.0
clarence.sanchez37@hotmail.fr,9781448183739,4.0
bobbie.collier91@yahoo.com,9780356043388,8.0
patti.ford3@gmail.com,9781402256752,2.0
terence.jensen6@hotmail.fr,9780130170071,8.0
lillian.jackson51@yahoo.com,9780582506244,6.0
becky.ferguson89@yahoo.com,9781775417927,2.0
jerome.craig82@gmail.com,9781473567856,6.0
margaret.quinn68@hotmail.com,9781317776338,4.0
michele.griffin30@outlook.com,9780618260225,10.0
gerald.quinn48@hotmail.com,9780007169702,2.0
jane.aguilar83@hotmail.com,9781446439746,10.0
gerard.phelps92@yahoo.com,9781302457754,2.0
lorena.mitchell60@yahoo.com,9780415235624,2.0
doug.garner47@outlook.com,9780080491981,6.0
karla.jefferson22@hotmail.com,9780674631113,10.0
cynthia.conner54@hotmail.fr,9780415892902,2.0
jeanette.howard43@outlook.com,9780643099319,4.0
duane.powers11@hotmail.fr,9781786032720,4.0
frances.mullins47@yahoo.com,9780838910450,8.0
jessica.morales58@gmail.com,9780008228323,6.0
dan.walters44@yahoo.com,9780596002886,6.0
wilbert.salazar23@outlook.com,9781101583821,10.0
dan.snyder31@hotmail.com,9780878054060,2.0
leona.stevens0@hotmail.com,9781423623823,8.0
francis.jenkins76@gmail.com,9780253347138,4.0
jessie.bradley40@yahoo.com,9781843842217,4.0
gerald.casey63@outlook.com,9780618260225,6.0
garry.rice77@yahoo.com,9780575086876,6.0
brad.blake56@outlook.com,9780596002886,4.0
jack@gmail.com,9781781100226,8.0
wilbur.dennis10@hotmail.com,9781845931230,2.0
harry.davidson64@outlook.com,9781442456860,10.0
bert.stewart62@hotmail.com,9780395866191,8.0
guy.walsh19@hotmail.com,9781442456860,6.0
gerard.phelps92@yahoo.com,9781444008555,2.0
loretta.roberson58@outlook.com,9781410336330,10.0
hannah.blake50@hotmail.com,9780080568782,2.0
florence.frazier52@yahoo.com,9780439043830,10.0
charlotte.cole87@yahoo.com,9781843842217,8.0
mario.willis62@hotmail.com,9781416543831,2.0
ruben.santos69@yahoo.com,9780203882184,10.0
jerome.craig82@gmail.com,9780813550398,6.0
brad.blake56@outlook.com,9781101583821,10.0
terence.berry63@gmail.com,9780130170071,2.0
alex.jacobs5@yahoo.com,9780307795731,2.0
marta.chambers7@gmail.com,9780764118128,10.0
camille.mason90@outlook.com,9781781100226,10.0
gail.newton62@hotmail.com,9780801874505,10.0
horace.hernandez50@yahoo.com,9780643099319,8.0
nick.mccormick8@outlook.com,9780241960110,6.0
lucas.soto6@outlook.com,9781444920451,4.0
tabitha.mclaughlin57@outlook.com,9781317776338,6.0
winston.perry30@gmail.com,9780575086876,10.0
nichole.wise23@gmail.com,9781423902294,10.0
janet.perez12@gmail.com,9781474225588,10.0
barbara.ortiz40@yahoo.com,9781893905429,10.0
jack@gmail.com,9780815315117,10.0
harry.davidson64@outlook.com,9780674631113,6.0
sherman.becker13@yahoo.com,9781473567856,10.0
beth.medina65@hotmail.com,9780715141069,10.0
gail.newton62@hotmail.com,9780439043830,2.0
loretta.roberson58@outlook.com,9781848941328,6.0
salvador.lopez64@hotmail.fr,9781610164313,2.0
jermaine.gomez1@hotmail.com,9780007269709,6.0
emanuel.goodman56@outlook.com,9780582506244,6.0
jaime.horton92@hotmail.fr,9780435375942,10.0
marcus.harrington37@gmail.com,9780333408117,10.0
cameron.wade25@gmail.com,9780007169702,10.0
chad.christensen37@hotmail.com,9780801874505,10.0
marcus.harrington37@gmail.com,9781350035959,6.0
alexander.peters54@outlook.com,9780857284495,4.0
marta.lynch24@yahoo.com,9781982127794,8.0
isabel.fleming41@yahoo.com,9781101583821,4.0
martha.newton4@outlook.com,9780691016368,6.0
gustavo.peterson31@yahoo.com,9780878054060,10.0
paul.carpenter84@gmail.com,9781594741791,4.0
johnnie.waters44@outlook.com,9780435375942,2.0
scott.barnett33@hotmail.com,9781476635521,10.0
joan.graves98@yahoo.com,9781466872240,10.0
patsy.mccarthy68@hotmail.com,9780435375942,6.0
karla.jefferson22@hotmail.com,9780674792913,2.0
belinda.lee69@gmail.com,9781410336330,8.0
drew.rodriguez72@hotmail.fr,9781452166797,8.0
agnes.joseph66@outlook.com,9781439177747,4.0
wilma.rhodes1@hotmail.com,9780333408117,6.0
jane.aguilar83@hotmail.com,9780813533636,8.0
mathew.ross73@hotmail.fr,9781459612853,4.0
joan.graves98@yahoo.com,9780395285237,2.0
toni.hampton68@gmail.com,9780470672600,4.0
alberto.watts6@yahoo.com,9781447218296,10.0
darren.wade76@hotmail.com,9780715141069,10.0
lisa.mann76@hotmail.fr,9780674792913,6.0
dale.doyle4@gmail.com,9780786484805,10.0
dale.doyle4@gmail.com,9781473564596,10.0
eula.harper7@hotmail.com,9781885477224,4.0
elena.barrett80@yahoo.com,9780008228323,10.0
lee.larson36@outlook.com,9780465073825,10.0
sam.nunez24@yahoo.com,9781845931230,8.0
clara.goodman97@hotmail.com,9781442456860,8.0
winston.bass36@hotmail.fr,9781845931230,4.0
rosie.ramsey95@gmail.com,9781781100226,8.0
regina.walker41@hotmail.fr,9780807740996,6.0
angela.cook75@hotmail.com,9781139474399,4.0
neal.kim73@yahoo.com,9780838910450,4.0
lance.morales0@yahoo.com,9781781106464,4.0
sherman.oliver88@hotmail.fr,9780393974379,6.0
alexander.peters54@outlook.com,9780070617131,8.0
nichole.wise23@gmail.com,9781473567856,10.0
dale.doyle92@gmail.com,9781101615218,8.0
anna.clark96@gmail.com,9780141389103,8.0
elsa.ballard97@yahoo.com,9780415892902,10.0
brenda.stevens70@hotmail.fr,9780878054992,2.0
rosemary.thomas17@hotmail.fr,9780643099319,2.0
hector.porter35@yahoo.com,9780132778046,4.0
manuel.kelley56@hotmail.fr,9781442456860,4.0
lester.clayton70@yahoo.com,9780575086876,4.0
lauren.reese91@hotmail.com,9781444003147,6.0
clint.patton74@hotmail.fr,9781501156700,2.0
earnest.gordon63@hotmail.fr,9788131755440,10.0
brandi.warner42@hotmail.com,9780313330568,6.0
sam.nunez24@yahoo.com,9780395285237,2.0
johnnie.harris20@gmail.com,9780582506244,2.0
salvador.day96@outlook.com,9781139474399,8.0
wilbert.salazar23@outlook.com,9780080568782,6.0
toni.hampton68@gmail.com,9780813550398,2.0
sheri.gonzales74@hotmail.fr,9780786484805,6.0
brandi.warner42@hotmail.com,9781682616079,2.0
loretta.roberson58@outlook.com,9780582506244,10.0
faye.patterson86@yahoo.com,9781493860869,8.0
lorena.richards68@yahoo.com,9780810160651,2.0
jenny.vega95@outlook.com,9781488026034,2.0
camille.mason90@outlook.com,9781593270612,10.0
krista.lopez48@hotmail.fr,9780395866191,4.0
eileen.webster95@hotmail.com,9780130170071,10.0
emanuel.goodman56@outlook.com,9781473564596,4.0
cameron.wade25@gmail.com,9780356043388,4.0
carolyn.harper80@hotmail.com,9781302457754,4.0
earnest.gordon63@hotmail.fr,9780871699237,4.0
tim.simpson5@hotmail.com,9780393974379,10.0
mildred.mckenzie48@hotmail.fr,9780822208389,2.0
catherine.mills89@outlook.com,9780393974379,2.0
jack@gmail.com,9780674792913,4.0
lowell.burton95@hotmail.fr,9780778717546,6.0
oliverqueen1@gmail.com,9780008228323,10.0
martha.newton4@outlook.com,9780801874505,8.0
sheldon.love92@yahoo.com,9780415892902,2.0
spencer.banks87@hotmail.com,9780415235624,6.0
faith.roy56@hotmail.fr,9780674792913,4.0
hajam09@yahoo.com,9780062484246,4.0
catherine.harris98@gmail.com,9780415892902,2.0
lynn.young27@hotmail.fr,9788131755440,6.0
shannon.allen6@hotmail.com,9781444920451,8.0
kristin.soto34@outlook.com,9781350035959,4.0
scott.barnett33@hotmail.com,9781501156700,10.0
cameron.wade25@gmail.com,9780801471810,2.0
patsy.meyer65@hotmail.fr,9780007269723,6.0
jaime.horton92@hotmail.fr,9780415212601,4.0
clarence.sanchez37@hotmail.fr,9781474225588,8.0
brandi.warner42@hotmail.com,9781444920468,10.0
kristopher.morrison98@hotmail.fr,9780521768740,4.0
